"V1" 298920716.8 573.10444074357
"V2" 298712996.4 1877.87680639599
"V3" 298778674.4 2674.48430543161
"V4" 298800898.4 54370.7026145515
"V5" 298821349.2 3990.77432336132
"V6" 298749012.8 19545.2192927068
"V7" 298589270 2798.86307274936
"V8" 298821085.6 256240.15245527
"V9" 298646952.8 9209.41663190454
"V10" 298748578.8 36157.1543363136
"V11" 298656732.6 15852.8420259586
"V12" 299808965.2 715863.34026314
