"V1" 16.4226852 0.00435419857149394
"V2" 7.4240998 0.000369784667069945
"V3" 4.9745558 0.000300835835631346
"V4" 3.6690648 0.000522028447500718
"V5" 2.9487246 0.000459601784156664
"V6" 2.459799 0.000344563491972095
"V7" 2.1873902 0.000199827925976283
"V8" 1.899121 0.00031880323084936
"V9" 1.7094742 0.000469641565451738
"V10" 1.5478408 0.000398194299306262
"V11" 1.4134062 0.000898894153946943
"V12" 1.3044728 0.00607707735675627
